"año","mes","CUENTA CÓDIGO","CUENTA  NOMBRE","APROPIACION INICIAL","MODIFCACIONES  ADICION Y/O DISMINUCION CREDITO","MODIFCACIONES  ADICION Y/O DISMINUCION  CONTRACREDITO","MODIFCACIONES  TRASLADOS CREDITO"," MODIFCACIONES TRASLADOS CONTRACREDITO "," APROPIACION DEFINIFTIVA ","TRAMITE RECAUDOMES","TRAMITE RECAUDO ACUMULADO","SALDO POR RECAUDAR"
"2021","Enero","1.20804E+14","Premios De Apuestas Permanentes O Chance","4,000,000","0","0","0","0","4,000,000","423.86","423.86","3,576,145"
"2021","Enero","1.20804E+14","Premios De Juegos Novedosos","30,000,000","0","0","0","0","30,000,000","5,008,177","5,008,177","24,991,823"
"2021","Enero","1210","Recursos Del Balance","0","16,876,614,090.41","0","0","0","16,876,614,090.41","16,876,614,090.41","16,876,614,090.41","- 0"
"2021","Enero","121002","Superavit Fiscal 2020","0","16,876,614,090.41","0","0","0","16,876,614,090.41","16,876,614,090.41","16,876,614,090.41","- 0"
"2021","Enero","121002002","Superavit Fiscal 2020","0","16,876,614,090.41","0","0","0","16,876,614,090.41","16,876,614,090.41","16,876,614,090.41","- 0"
"2021","Enero","12100200201","Superavit Fiscal Administracion Central","0","16,833,686,090.41","0","0","0","16,833,686,090.41","16,833,686,090.41","16,833,686,090.41","- 0"
"2021","Enero","1.21002E+12","Superavit Fiscal Administracion Central","0","16,833,686,090.41","0","0","0","16,833,686,090.41","16,833,686,090.41","16,833,686,090.41","- 0"
"2021","Enero","1.21002E+14","Superavit Fiscal Administracion Central 2020","0","16,833,686,090.41","0","0","0","16,833,686,090.41","16,833,686,090.41","16,833,686,090.41","- 0"
"2021","Enero","12100200202","Superavit Fiscal Salud","0","42,928,000","0","0","0","42,928,000","42,928,000","42,928,000","- 0"
"2021","Enero","1.21002E+12","Superavit Fiscal Salud","0","42,928,000","0","0","0","42,928,000","42,928,000","42,928,000","- 0"
"2021","Enero","1.21002E+14","Superavit Fiscal Salud","0","42,928,000","0","0","0","42,928,000","42,928,000","42,928,000","- 0"
"2021","Enero","14","Establecimientos Publicos","151,879,301,534","4,452,782,841","0","0","0","156,332,084,375","19,388,268,672","19,388,268,672","136,943,815,703"
"2021","Enero","1401","Indercas","611,000,000","0","0","0","0","611,000,000","529.85","529.85","610,470,150"
"2021","Enero","140101","Ingresos Corrientes","610,000,000","0","0","0","0","610,000,000","96.00","96.00","609,904,000"
"2021","Enero","140101001","Ingresos Tributarios","600,000,000","0","0","0","0","600,000,000","- 0","- 0","600,000,000"
"2021","Enero","14010100101","Impuestos Directos","600,000,000","0","0","0","0","600,000,000","- 0","- 0","600,000,000"
"2021","Enero","1.40101E+12","Impuesto Al Consumo De Licores, Vinos, Aperitivos Y Similares","150,000,000","0","0","0","0","150,000,000","- 0","- 0","150,000,000"
"2021","Enero","1.40101E+14","Impuesto Al Consumo De Licores Nacionales","150,000,000","0","0","0","0","150,000,000","- 0","- 0","150,000,000"
"2021","Enero","1.40101E+12","Impuesto Al Consumo De Cigarrillos Y Tabaco","450,000,000","0","0","0","0","450,000,000","- 0","- 0","450,000,000"
"2021","Enero","1.40101E+14","Componente Especifico Del Impuesto Al Consumo De Cigarrillos Y Tabaco","450,000,000","0","0","0","0","450,000,000","- 0","- 0","450,000,000"
"2021","Enero","140101002","Ingresos No Tributarios","10,000,000","0","0","0","0","10,000,000","96.00","96.00","9,904,000"
"2021","Enero","14010100201","Venta De Bienes Y Servici","10,000,000","0","0","0","0","10,000,000","96.00","96.00","9,904,000"
"2021","Enero","1.40101E+12","Ventas Incidentales De Establecimiento No De Mercado","10,000,000","0","0","0","0","10,000,000","96.00","96.00","9,904,000"
"2021","Enero","1.40101E+14","Servicios Para La Comunidad, Sociales Y Personales","10,000,000","0","0","0","0","10,000,000","96.00","96.00","9,904,000"
"2021","Enero","140102","Recursos De Capital","1,000,000","0","0","0","0","1,000,000","433.85","433.85","566.15"
"2021","Enero","140102001","Rendimientos Financieros","1,000,000","0","0","0","0","1,000,000","433.85","433.85","566.15"
"2021","Enero","14010200101","Rendimientos Financieros De Depositos","1,000,000","0","0","0","0","1,000,000","433.85","433.85","566.15"
"2021","Enero","1.40102E+12","Rendimientos Financieros De Depositos","1,000,000","0","0","0","0","1,000,000","433.85","433.85","566.15"
"2021","Enero","1.40102E+14","Rendimientos Financieros De Otros Depositos","1,000,000","0","0","0","0","1,000,000","433.85","433.85","566.15"
"2021","Enero","1402","Ingresos Capresoca","151,268,301,534","4,452,782,841","0","0","0","155,721,084,375","19,387,738,822","19,387,738,822","136,333,345,553"
"2021","Enero","140201","Ingresos Corrientes","151,197,033,534","4,452,782,841","0","0","0","155,649,816,375","19,382,500,106","19,382,500,106","136,267,316,269"
"2021","Enero","140201001","Ingresos No Tributarios","151,197,033,534","4,452,782,841","0","0","0","155,649,816,375","19,382,500,106","19,382,500,106","136,267,316,269"
"2021","Enero","14020100101","Operacionales","151,197,033,534","4,452,782,841","0","0","0","155,649,816,375","19,382,500,106","19,382,500,106","136,267,316,269"
"2021","Enero","1.40201E+12","Venta De Servicios","151,197,033,534","4,452,782,841","0","0","0","155,649,816,375","19,382,500,106","19,382,500,106","136,267,316,269"
"2021","Enero","1.40201E+14","Servicios De Salud","151,197,033,534","4,452,782,841","0","0","0","155,649,816,375","19,382,500,106","19,382,500,106","136,267,316,269"
"2021","Enero","140202","Recursos De Capital","71,268,000","0","0","0","0","71,268,000","5,238,716","5,238,716","66,029,284"
"2021","Enero","140202001","Otros Recursos De Capital","71,268,000","0","0","0","0","71,268,000","5,238,716","5,238,716","66,029,284"
"2021","Enero","14020200101","Rendimientos De Operaciones Financieras","71,268,000","0","0","0","0","71,268,000","5,238,716","5,238,716","66,029,284"
"2021","Enero","1.40202E+12","Intereses","71,268,000","0","0","0","0","71,268,000","5,238,716","5,238,716","66,029,284"
"2021","Enero","1.40202E+14","Rendimientos Financieros Capresoca","71,000,000","0","0","0","0","71,000,000","5,238,716","5,238,716","65,761,284"
"2021","Enero","1.40202E+14","Otros Ingresos Administrativos","268","0","0","0","0","268","- 0","- 0","268.00"
"2021","Febrero",,"Ingresos 2021","415,516,598,815","31,435,138,856.41","1,282,426,267","0","0","445,669,311,404.41","44,143,491,437.88","108,199,535,013.61","337,469,776,390.8"
"2021","Febrero","1","Ingresos Administracion Central","415,516,598,815","31,435,138,856.41","1,282,426,267","0","0","445,669,311,404.41","44,143,491,437.88","108,199,535,013.61","337,469,776,390.8"
"2021","Febrero","11","Ingresos Corrientes","261,485,387,281","10,105,741,925","1,282,426,267","0","0","270,308,702,939","27,907,370,875.74","55,121,020,245.08","215,187,682,693.92"
"2021","Febrero","1101","Ingresos Tributarios","66,913,624,477","0","0","0","0","66,913,624,477","9,671,377,723.99","17,424,975,988.83","49,488,648,488.17"
"2021","Febrero","110101","Impuestos Directos","5,000,000,000","0","0","0","0","5,000,000,000","1,469,976,659.2","2,002,784,267.2","2,997,215,732.8"
"2021","Febrero","110101100","Impuesto Sobre Vehículos Automotores","5,000,000,000","0","0","0","0","5,000,000,000","1,469,976,659.2","2,002,784,267.2","2,997,215,732.8"
"2021","Febrero","11010110001","Impuesto Sobre Vehículos Automotores","5,000,000,000","0","0","0","0","5,000,000,000","1,469,976,659.2","2,002,784,267.2","2,997,215,732.8"
"2021","Febrero","1.10101E+12","Impuesto Sobre Vehículos Automotores","5,000,000,000","0","0","0","0","5,000,000,000","1,469,976,659.2","2,002,784,267.2","2,997,215,732.8"
"2021","Febrero","1.10101E+14","Impuesto Sobre Vehiculos Automotores","5,000,000,000","0","0","0","0","5,000,000,000","1,469,976,659.2","2,002,784,267.2","2,997,215,732.8"
"2021","Febrero","110102","Impuestos Indirectos","61,913,624,477","0","0","0","0","61,913,624,477","8,201,401,064.79","15,422,191,721.63","46,491,432,755.37"
"2021","Febrero","110102100","Impuesto De Registro","4,508,000,000","0","0","0","0","4,508,000,000","594,715,953","1,093,553,062","3,414,446,938"
"2021","Febrero","11010210001","Impuesto De Registro-Camaras De Comercio","450,800,000","0","0","0","0","450,800,000","55,720,053","97,192,962","353,607,038"
"2021","Febrero","1.10102E+12","Impuesto De Registro-Camaras De Comercio","450,800,000","0","0","0","0","450,800,000","55,720,053","97,192,962","353,607,038"
"2021","Febrero","1.10102E+14","Impuesto De Registro Camaras De Comercio","450,800,000","0","0","0","0","450,800,000","55,720,053","97,192,962","353,607,038"
"2021","Febrero","11010210002","Impuesto De Registro -Oficina De Instrumentos Publicos","4,057,200,000","0","0","0","0","4,057,200,000","538,995,900","996,360,100","3,060,839,900"
"2021","Febrero","1.10102E+12","Impuesto De Registro -Oficina De Instrumentos Publicos","4,057,200,000","0","0","0","0","4,057,200,000","538,995,900","996,360,100","3,060,839,900"
"2021","Febrero","1.10102E+14","Impuesto De Registro  Instrumentos Públicos Dpto. Icld","4,057,200,000","0","0","0","0","4,057,200,000","538,995,900","996,360,100","3,060,839,900"
"2021","Febrero","110102101","Impuesto De Loterias","164,602,000","0","0","0","0","164,602,000","13,993,275","34,851,938","129,750,062"
"2021","Febrero","11010210101","Impuesto De Loterias","164,602,000","0","0","0","0","164,602,000","13,993,275","34,851,938","129,750,062"
"2021","Febrero","1.10102E+12","Impuesto De Loterias","164,602,000","0","0","0","0","164,602,000","13,993,275","34,851,938","129,750,062"
"2021","Febrero","1.10102E+14","Impuesto De Loterías Foráneas","164,602,000","0","0","0","0","164,602,000","13,993,275","34,851,938","129,750,062"
"2021","Febrero","110102102","Impuesto De Deguello De Ganado Mayor","600,000,000","0","0","0","0","600,000,000","47,969,655","113,032,191","486,967,809"
"2021","Febrero","11010210201","Impuesto De Deguello Ganado Mayor","600,000,000","0","0","0","0","600,000,000","47,969,655","113,032,191","486,967,809"
"2021","Febrero","1.10102E+12","Impuesto De Deguello Ganado Mayor","600,000,000","0","0","0","0","600,000,000","47,969,655","113,032,191","486,967,809"
"2021","Febrero","1.10102E+14","Impuesto De Deguello De Ganado Mayor","600,000,000","0","0","0","0","600,000,000","47,969,655","113,032,191","486,967,809"
"2021","Febrero","110102103","Iva Sobre Licores, Vinos, Aperitivos Y Similares (Régimen Anterior)","500","0","0","0","0","500","- 0","- 0","500.00"
"2021","Febrero","11010210301","Iva Sobre Licores, Vinos, Aperitivos Y Similares (Régimen Anterior)","500","0","0","0","0","500","- 0","- 0","500.00"
"2021","Febrero","1.10102E+12","Iva Sobre Licores, Vinos, Aperitivos Y Similares (Régimen Anterior)","500","0","0","0","0","500","- 0","- 0","500.00"
"2021","Febrero","1.10102E+14","Iva Sobre Licores, Vinos, Aperitivos Y Similares (Régimen Anterior)","500","0","0","0","0","500","- 0","- 0","500.00"
"2021","Febrero","110102104","Impuesto Al Consumo De Licores, Vinos, Aperitivos Y Similares","4,788,333,333","0","0","0","0","4,788,333,333","517,246,217","994,264,182.3","3,794,069,150.7"
"2021","Febrero","11010210401","Impuesto Al Consumo De Licores","4,740,779,563","0","0","0","0","4,740,779,563","479,625,520.4","906,705,666.7","3,834,073,896.3"
"2021","Febrero","1.10102E+12","Impuesto Al Consumo De Licores Nacionales","3,184,818,619","0","0","0","0","3,184,818,619","270,963,625.08","433,016,912.38","2,751,801,706.62"
"2021","Febrero","1.10102E+14","Impuesto Al Consumo De Licores - Nacionales","3,184,818,619","0","0","0","0","3,184,818,619","270,963,625.08","433,016,912.38","2,751,801,706.62"
"2021","Febrero","1.10102E+12","Impuesto Al Consumo De Licores - Extranjeros","1,555,960,944","0","0","0","0","1,555,960,944","208,661,895.32","473,688,754.32","1,082,272,189.68"
"2021","Febrero","1.10102E+14","Impuesto Al Consumo De Licores - Extranjeros Fondo Local De Salud 37% Ley 1816","1,555,960,944","0","0","0","0","1,555,960,944","208,661,895.32","473,688,754.32","1,082,272,189.68"
"2021","Febrero","11010210402","Impuesto Al Consumo De Vinos, Aperitivos Y Similare","47,553,770","0","0","0","0","47,553,770","37,620,696.6","87,558,515.6","-40,004,745.6"
"2021","Febrero","1.10102E+12","Impuesto Al Consumo De Vinos, Aperitivos Y Similares - Nacionales","30,796,482","0","0","0","0","30,796,482","15,379,041.6","26,330,941.6","4,465,540.4"
"2021","Febrero","1.10102E+14","Impuesto Al Consumo De Vinos, Aperitivos Y Similares -","30,796,482","0","0","0","0","30,796,482","15,379,041.6","26,330,941.6","4,465,540.4"
"2021","Febrero","1.10102E+12","Impuesto Al Consumo De Vinos, Aperitivos Y Similares - Extranjeros","16,757,288","0","0","0","0","16,757,288","22,241,655","61,227,574","-44,470,286"
"2021","Febrero","1.10102E+14","Impuesto Al Consumo De Vinos, Aperitivos Y Similares - Extranjeros","16,757,288","0","0","0","0","16,757,288","22,241,655","61,227,574","-44,470,286"
"2021","Febrero","110102105","Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas","34,128,136,512","0","0","0","0","34,128,136,512","4,795,018,319","8,584,088,949","25,544,047,563"
"2021","Febrero","11010210501","Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas - Nacionales","33,791,203,469","0","0","0","0","33,791,203,469","4,786,566,000","8,565,955,000","25,225,248,469"
"2021","Febrero","1.10102E+12","Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas - Nacionales","33,791,203,469","0","0","0","0","33,791,203,469","4,786,566,000","8,565,955,000","25,225,248,469"
"2021","Febrero","1.10102E+14","Impuesto Al Consumo De Cervezas Nacionales.","33,791,203,469","0","0","0","0","33,791,203,469","4,786,566,000","8,565,955,000","25,225,248,469"
"2021","Febrero","11010210502","Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas - Extranjeras","336,933,043","0","0","0","0","336,933,043","8,452,319","18,133,949","318,799,094"
"2021","Febrero","1.10102E+12","Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas - Extranjeras","336,933,043","0","0","0","0","336,933,043","8,452,319","18,133,949","318,799,094"
"2021","Febrero","1.10102E+14","Impuesto Al Consumo De Cervezas Extranjeras.","336,933,043","0","0","0","0","336,933,043","8,452,319","18,133,949","318,799,094"
"2021","Febrero","110102106","Impuesto Al Consumo De Cigarrillos Y Tabaco","6,283,000,000","0","0","0","0","6,283,000,000","1,070,942,628.45","1,723,680,476.99","4,559,319,523.01"
"2021","Febrero","11010210601","Componente Específico Del Impuesto Al Consumo De Cigarrillos Y Tabaco","5,308,000,000","0","0","0","0","5,308,000,000","1,032,097,271.45","1,365,089,530.99","3,942,910,469.01"
"2021","Febrero","1.10102E+12","Componente Específico Del Impuesto Al Consumo De Cigarrillos Y Tabaco - Extranjeros","5,308,000,000","0","0","0","0","5,308,000,000","1,032,097,271.45","1,365,089,530.99","3,942,910,469.01"
"2021","Febrero","1.10102E+14","Componente Específico Del Impuesto Al Consumo De Cigarrillos Y Tabaco - Extranjeros.","2,218,000,000","0","0","0","0","2,218,000,000","81,320,628.04","414,312,887.58","1,803,687,112.42"
"2021","Febrero","1.10102E+14","Componente Específico Del Impuesto Al Consumo De Cigarrillos Y Tabaco - Extranjeros","3,090,000,000","0","0","0","0","3,090,000,000","950,776,643.41","950,776,643.41","2,139,223,356.59"
"2021","Febrero","11010210602","Componente Ad Valorem Del Impuesto Al Consumo De Cigarrillos Y Tabaco Elaborado","975,000,000","0","0","0","0","975,000,000","38,845,357","358,590,946","616,409,054"
"2021","Febrero","1.10102E+12","Componente Ad Valorem Del Impuesto Al Consumo De Cigarrillos Y Tabaco Elaborado - Extranjeros","975,000,000","0","0","0","0","975,000,000","38,845,357","358,590,946","616,409,054"
"2021","Febrero","1.10102E+14","Componente Ad Valorem Del Impuesto Al Consumo De Cigarrillos Y Tabaco Elaborado - Extranjeros","975,000,000","0","0","0","0","975,000,000","38,845,357","358,590,946","616,409,054"
"2021","Febrero","110102109","Sobretasa A La Gasolina","4,901,052,632","0","0","0","0","4,901,052,632","494,765,700","1,040,334,550","3,860,718,082"
"2021","Febrero","11010210902","Sobretasa A La Gasolina","4,901,052,632","0","0","0","0","4,901,052,632","494,765,700","1,040,334,550","3,860,718,082"
"2021","Febrero","1.10102E+12","Sobretasa A La Gasolina","4,901,052,632","0","0","0","0","4,901,052,632","494,765,700","1,040,334,550","3,860,718,082"
"2021","Febrero","110102300","Estampillas","6,540,000,000","0","0","0","0","6,540,000,000","666,749,317.34","1,838,386,372.34","4,701,613,627.66"
"2021","Febrero","11010230001","Estampillas","3,900,000,000","0","0","0","0","3,900,000,000","373,578,656","1,017,360,325","2,882,639,675"
"2021","Febrero","1.10102E+12","Estampilla Para El Bienestar Del Adulto Mayor","3,900,000,000","0","0","0","0","3,900,000,000","373,578,656","1,017,360,325","2,882,639,675"
"2021","Febrero","11010230002","Estampilla Pro Desarrollo Departamental","1,300,000,000","0","0","0","0","1,300,000,000","124,525,944.47","339,120,248.47","960,879,751.53"
"2021","Febrero","1.10102E+12","Estampilla Pro Desarrollo Departamental.","1,300,000,000","0","0","0","0","1,300,000,000","124,525,944.47","339,120,248.47","960,879,751.53"
"2021","Febrero","11010230004","Estampilla Fondo Departamental De Bomberos","40,000,000","0","0","0","0","40,000,000","- 0","54,441,673","-14,441,673"
"2021","Febrero","1.10102E+12","Estampilla Fondo Departamental De Bomberos","40,000,000","0","0","0","0","40,000,000","- 0","54,441,673","-14,441,673"
